k_carriers,window_ms,window_sec,phase_levels,phase_bits,snr_power,snr_db,snr_mode,noise_spectrum,f_ref_hz,freq_min_hz,freq_max_hz,freq_spacing_hz,cycles_at_20hz,cycles_at_40hz,fourier_resolution_hz,n_trials,fs_hz,per_carrier_accuracy,codeword_accuracy
1,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,,4.0,8.0,5.0,2500,1000.0,0.7436,0.7436
2,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,4.0,8.0,5.0,2500,1000.0,0.7154,0.4952
3,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,4.0,8.0,5.0,2500,1000.0,0.7102666666666667,0.3632
4,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,4.0,8.0,5.0,2500,1000.0,0.6974,0.2344
5,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,4.0,8.0,5.0,2500,1000.0,0.7116,0.1804
6,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,4.0,8.0,5.0,2500,1000.0,0.6819333333333333,0.1088
7,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,4.0,8.0,5.0,2500,1000.0,0.6495428571428571,0.058
8,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,4.0,8.0,5.0,2500,1000.0,0.6149,0.0232
9,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,4.0,8.0,5.0,2500,1000.0,0.5944,0.012
10,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,4.0,8.0,5.0,2500,1000.0,0.57324,0.0024
11,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,4.0,8.0,5.0,2500,1000.0,0.5533818181818182,0.0028
12,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,4.0,8.0,5.0,2500,1000.0,0.5334666666666666,0.0004
13,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,4.0,8.0,5.0,2500,1000.0,0.5250153846153847,0.0004
14,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,4.0,8.0,5.0,2500,1000.0,0.5201428571428571,0.0
15,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,4.0,8.0,5.0,2500,1000.0,0.5075466666666667,0.0
16,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,4.0,8.0,5.0,2500,1000.0,0.495275,0.0
17,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,4.0,8.0,5.0,2500,1000.0,0.49268235294117646,0.0
18,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,4.0,8.0,5.0,2500,1000.0,0.4842888888888889,0.0
19,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,4.0,8.0,5.0,2500,1000.0,0.47591578947368424,0.0
20,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,4.0,8.0,5.0,2500,1000.0,0.4714,0.0
21,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,4.0,8.0,5.0,2500,1000.0,0.4593904761904762,0.0
22,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,4.0,8.0,5.0,2500,1000.0,0.46,0.0
23,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,4.0,8.0,5.0,2500,1000.0,0.45217391304347826,0.0
24,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,4.0,8.0,5.0,2500,1000.0,0.44735,0.0
25,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,4.0,8.0,5.0,2500,1000.0,0.44304,0.0
26,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,4.0,8.0,5.0,2500,1000.0,0.43909230769230767,0.0
27,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,4.0,8.0,5.0,2500,1000.0,0.43764444444444445,0.0
28,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,4.0,8.0,5.0,2500,1000.0,0.4324857142857143,0.0
29,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,4.0,8.0,5.0,2500,1000.0,0.4257655172413793,0.0
30,200,0.2,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,4.0,8.0,5.0,2500,1000.0,0.42434666666666665,0.0
1,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,,4.0,8.0,5.0,2500,1000.0,0.856,0.856
2,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,4.0,8.0,5.0,2500,1000.0,0.8388,0.7032
3,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,4.0,8.0,5.0,2500,1000.0,0.854,0.6212
4,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,4.0,8.0,5.0,2500,1000.0,0.8196,0.4324
5,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,4.0,8.0,5.0,2500,1000.0,0.85568,0.4484
6,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,4.0,8.0,5.0,2500,1000.0,0.7920666666666667,0.2564
7,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,4.0,8.0,5.0,2500,1000.0,0.7378857142857143,0.1404
8,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,4.0,8.0,5.0,2500,1000.0,0.6781,0.0564
9,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,4.0,8.0,5.0,2500,1000.0,0.6415111111111111,0.018
10,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,4.0,8.0,5.0,2500,1000.0,0.61968,0.0068
11,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,4.0,8.0,5.0,2500,1000.0,0.5901818181818181,0.0012
12,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,4.0,8.0,5.0,2500,1000.0,0.5682,0.0008
13,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,4.0,8.0,5.0,2500,1000.0,0.5572615384615385,0.0004
14,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,4.0,8.0,5.0,2500,1000.0,0.5384857142857142,0.0
15,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,4.0,8.0,5.0,2500,1000.0,0.5326933333333334,0.0
16,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,4.0,8.0,5.0,2500,1000.0,0.5167,0.0
17,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,4.0,8.0,5.0,2500,1000.0,0.5052705882352941,0.0
18,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,4.0,8.0,5.0,2500,1000.0,0.49893333333333334,0.0
19,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,4.0,8.0,5.0,2500,1000.0,0.4938526315789474,0.0
20,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,4.0,8.0,5.0,2500,1000.0,0.48408,0.0
21,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,4.0,8.0,5.0,2500,1000.0,0.4772,0.0
22,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,4.0,8.0,5.0,2500,1000.0,0.47212727272727273,0.0
23,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,4.0,8.0,5.0,2500,1000.0,0.46596521739130436,0.0
24,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,4.0,8.0,5.0,2500,1000.0,0.4573333333333333,0.0
25,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,4.0,8.0,5.0,2500,1000.0,0.45456,0.0
26,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,4.0,8.0,5.0,2500,1000.0,0.452,0.0
27,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,4.0,8.0,5.0,2500,1000.0,0.4467555555555556,0.0
28,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,4.0,8.0,5.0,2500,1000.0,0.4411,0.0
29,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,4.0,8.0,5.0,2500,1000.0,0.4373241379310345,0.0
30,200,0.2,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,4.0,8.0,5.0,2500,1000.0,0.43349333333333334,0.0
1,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,,4.0,8.0,5.0,2500,1000.0,0.9368,0.9368
2,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,4.0,8.0,5.0,2500,1000.0,0.9096,0.8252
3,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,4.0,8.0,5.0,2500,1000.0,0.9069333333333334,0.7404
4,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,4.0,8.0,5.0,2500,1000.0,0.8812,0.5956
5,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,4.0,8.0,5.0,2500,1000.0,0.91816,0.6456
6,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,4.0,8.0,5.0,2500,1000.0,0.8489333333333333,0.3992
7,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,4.0,8.0,5.0,2500,1000.0,0.7754857142857143,0.2088
8,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,4.0,8.0,5.0,2500,1000.0,0.713,0.0964
9,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,4.0,8.0,5.0,2500,1000.0,0.6632444444444444,0.0368
10,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,4.0,8.0,5.0,2500,1000.0,0.63144,0.0112
11,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,4.0,8.0,5.0,2500,1000.0,0.6057454545454546,0.004
12,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,4.0,8.0,5.0,2500,1000.0,0.5813333333333334,0.0012
13,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,4.0,8.0,5.0,2500,1000.0,0.5667384615384615,0.0008
14,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,4.0,8.0,5.0,2500,1000.0,0.551,0.0
15,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,4.0,8.0,5.0,2500,1000.0,0.53992,0.0
16,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,4.0,8.0,5.0,2500,1000.0,0.527075,0.0
17,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,4.0,8.0,5.0,2500,1000.0,0.5134117647058823,0.0
18,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,4.0,8.0,5.0,2500,1000.0,0.5078666666666667,0.0
19,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,4.0,8.0,5.0,2500,1000.0,0.4962947368421053,0.0
20,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,4.0,8.0,5.0,2500,1000.0,0.48584,0.0
21,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,4.0,8.0,5.0,2500,1000.0,0.4810285714285714,0.0
22,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,4.0,8.0,5.0,2500,1000.0,0.47450909090909094,0.0
23,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,4.0,8.0,5.0,2500,1000.0,0.4672695652173913,0.0
24,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,4.0,8.0,5.0,2500,1000.0,0.46385,0.0
25,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,4.0,8.0,5.0,2500,1000.0,0.456208,0.0
26,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,4.0,8.0,5.0,2500,1000.0,0.45147692307692305,0.0
27,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,4.0,8.0,5.0,2500,1000.0,0.4496148148148148,0.0
28,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,4.0,8.0,5.0,2500,1000.0,0.44274285714285716,0.0
29,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,4.0,8.0,5.0,2500,1000.0,0.4405655172413793,0.0
30,200,0.2,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,4.0,8.0,5.0,2500,1000.0,0.43572,0.0
1,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,,4.0,8.0,5.0,2500,1000.0,0.9772,0.9772
2,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,4.0,8.0,5.0,2500,1000.0,0.9628,0.9256
3,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,4.0,8.0,5.0,2500,1000.0,0.9693333333333334,0.9096
4,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,4.0,8.0,5.0,2500,1000.0,0.9428,0.788
5,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,4.0,8.0,5.0,2500,1000.0,0.97512,0.8804
6,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,4.0,8.0,5.0,2500,1000.0,0.9062666666666667,0.5892
7,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,4.0,8.0,5.0,2500,1000.0,0.8149714285714286,0.312
8,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,4.0,8.0,5.0,2500,1000.0,0.73775,0.1288
9,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,4.0,8.0,5.0,2500,1000.0,0.6814222222222223,0.0468
10,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,4.0,8.0,5.0,2500,1000.0,0.6492,0.02
11,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,4.0,8.0,5.0,2500,1000.0,0.6166545454545455,0.0052
12,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,4.0,8.0,5.0,2500,1000.0,0.5964,0.002
13,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,4.0,8.0,5.0,2500,1000.0,0.5785230769230769,0.0012
14,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,4.0,8.0,5.0,2500,1000.0,0.5581714285714285,0.0004
15,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,4.0,8.0,5.0,2500,1000.0,0.548,0.0
16,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,4.0,8.0,5.0,2500,1000.0,0.5335,0.0
17,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,4.0,8.0,5.0,2500,1000.0,0.5224941176470588,0.0
18,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,4.0,8.0,5.0,2500,1000.0,0.5107111111111111,0.0
19,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,4.0,8.0,5.0,2500,1000.0,0.5022736842105263,0.0
20,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,4.0,8.0,5.0,2500,1000.0,0.49524,0.0
21,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,4.0,8.0,5.0,2500,1000.0,0.48925714285714283,0.0
22,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,4.0,8.0,5.0,2500,1000.0,0.48003636363636365,0.0
23,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,4.0,8.0,5.0,2500,1000.0,0.4703304347826087,0.0
24,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,4.0,8.0,5.0,2500,1000.0,0.4698333333333333,0.0
25,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,4.0,8.0,5.0,2500,1000.0,0.456368,0.0
26,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,4.0,8.0,5.0,2500,1000.0,0.45476923076923076,0.0
27,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,4.0,8.0,5.0,2500,1000.0,0.4512,0.0
28,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,4.0,8.0,5.0,2500,1000.0,0.44835714285714284,0.0
29,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,4.0,8.0,5.0,2500,1000.0,0.4442758620689655,0.0
30,200,0.2,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,4.0,8.0,5.0,2500,1000.0,0.4381466666666667,0.0
1,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,,4.0,8.0,5.0,2500,1000.0,0.9988,0.9988
2,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,4.0,8.0,5.0,2500,1000.0,0.9982,0.9964
3,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,4.0,8.0,5.0,2500,1000.0,0.9972,0.9916
4,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,4.0,8.0,5.0,2500,1000.0,0.9822,0.9288
5,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,4.0,8.0,5.0,2500,1000.0,0.99704,0.9852
6,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,4.0,8.0,5.0,2500,1000.0,0.9521333333333334,0.7824
7,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,4.0,8.0,5.0,2500,1000.0,0.8647428571428571,0.4624
8,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,4.0,8.0,5.0,2500,1000.0,0.76935,0.1992
9,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,4.0,8.0,5.0,2500,1000.0,0.6914222222222223,0.064
10,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,4.0,8.0,5.0,2500,1000.0,0.64972,0.0168
11,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,4.0,8.0,5.0,2500,1000.0,0.6347272727272727,0.0112
12,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,4.0,8.0,5.0,2500,1000.0,0.6030333333333333,0.0024
13,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,4.0,8.0,5.0,2500,1000.0,0.5838153846153846,0.0004
14,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,4.0,8.0,5.0,2500,1000.0,0.5721714285714286,0.0008
15,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,4.0,8.0,5.0,2500,1000.0,0.5543733333333334,0.0
16,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,4.0,8.0,5.0,2500,1000.0,0.539075,0.0004
17,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,4.0,8.0,5.0,2500,1000.0,0.5261882352941176,0.0
18,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,4.0,8.0,5.0,2500,1000.0,0.5152222222222222,0.0
19,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,4.0,8.0,5.0,2500,1000.0,0.5074947368421052,0.0
20,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,4.0,8.0,5.0,2500,1000.0,0.499,0.0
21,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,4.0,8.0,5.0,2500,1000.0,0.48923809523809525,0.0
22,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,4.0,8.0,5.0,2500,1000.0,0.4844363636363636,0.0
23,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,4.0,8.0,5.0,2500,1000.0,0.47483478260869566,0.0
24,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,4.0,8.0,5.0,2500,1000.0,0.4673,0.0
25,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,4.0,8.0,5.0,2500,1000.0,0.464752,0.0
26,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,4.0,8.0,5.0,2500,1000.0,0.4578307692307692,0.0
27,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,4.0,8.0,5.0,2500,1000.0,0.4520888888888889,0.0
28,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,4.0,8.0,5.0,2500,1000.0,0.44885714285714284,0.0
29,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,4.0,8.0,5.0,2500,1000.0,0.4432137931034483,0.0
30,200,0.2,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,4.0,8.0,5.0,2500,1000.0,0.4403066666666667,0.0
1,200,0.2,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,,4.0,8.0,5.0,2500,1000.0,1.0,1.0
